"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id1","Input.premise1","Input.hypothesis1","Input.cid1","Input.hid1","Input.id2","Input.premise2","Input.hypothesis2","Input.cid2","Input.hid2","Input.id3","Input.premise3","Input.hypothesis3","Input.cid3","Input.hid3","Input.id4","Input.premise4","Input.hypothesis4","Input.cid4","Input.hid4","Input.id5","Input.premise5","Input.hypothesis5","Input.cid5","Input.hid5","Answer.c1.c","Answer.c2.c","Answer.c3.c","Answer.c4.c","Answer.c5.c","Answer.e1.e","Answer.e2.e","Answer.e3.e","Answer.e4.e","Answer.e5.e","Answer.n1.n","Answer.n2.n","Answer.n3.n","Answer.n4.n","Answer.n5.n","Answer.x1.x","Answer.x2.x","Answer.x3.x","Answer.x4.x","Answer.x5.x","Approve","Reject"
"351S7I5UGAY0PCXWJZUTK1PPQODNJP","36I764H9F8LR4PHCQQ8JGATDKYLBVN","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning","$0.88","Sat Jun 13 13:24:23 PDT 2020","1","BatchId:4078434;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 13:24:23 PDT 2020","","","36DSNE9QZ60LTHV2AGZ7NALFHLPJOR","A1ELPYAFO7MANS","Approved","Sat Jun 13 13:27:18 PDT 2020","Sat Jun 13 13:48:07 PDT 2020","Tue Jun 16 13:48:07 PDT 2020","Mon Jun 15 10:03:47 PDT 2020","","","1249","100% (245/245)","100% (240/240)","100% (96/96)","gigaword_37743","The requirements for corporate loans are often stricter than for personal loans, as the banks usually have to review a range of financial information such as income tax and sales tax records, to determine a company's ability to repay a loan.","The banks expanded their definition of problem loans, adding a category that includes loans to borrowers the banks have had to financially support through such measures as buying assets at above-market prices.","CNA_ENG_20080409.0034_3_0","NYT_ENG_19960524.0088_17_0","gigaword_15924","She said that although the Philippines has had two woman presidents since 1986, a majority of Filipina women, especially the poor, are still in a disadvantageous position in the society compared with men, and many of them are subject to discrimination and exploitation of various forms.","She flourished in the 1940s in unflashy roles that are considered classics of their genre, many of them directed by Lean.","XIN_ENG_20080527.0049_6_0","LTW_ENG_20050427.0129_3_0","gigaword_26225","He said China had enjoyed the fastest growth of new energy and renewable energy, and had the largest area of man-made forests in the world.","He said China had the biggest amount of exploitable hydropower resources in the world.","XIN_ENG_20091219.0107_6_2","XIN_ENG_20040527.0064_3_0","gigaword_5729","Since the Oklahoma City bombing last week, the White House has moved swiftly to seize the initiative and reassure the public that the president was doing all in his power to help the living victims, punish those responsible and prevent a recurrence, and those efforts have apparently borne fruit.","The White House denied that the president was gathering his war council to talk about war, to figure out when and how to employ all the hardware that's been pre-positioned in Saddam's neighborhood.","NYT_ENG_19950426.0443_2_0","NYT_ENG_20020820.0303_7_0","gigaword_47653","Banners read, ""You can't sing with your mouth full,"" and ""They don't even let us eat in peace.""","""You can't fool around with food nowadays.""","APW_ENG_20101024.0334_15_1","AFP_ENG_20071218.0607_14_1","false","false","false","false","true","false","false","false","false","false","true","true","true","true","false","false","false","false","false","false"
"3J6BHNX0UAUV0W3E1KU5LGP25DDNKO","36I764H9F8LR4PHCQQ8JGATDKYLBVN","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning","$0.88","Sat Jun 13 13:24:24 PDT 2020","1","BatchId:4078434;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 13:24:24 PDT 2020","","","3HUTX6F6VVPLNLXU3VTFOTZYFA4O2A","A2V4CKDV6TKXQ0","Approved","Sat Jun 13 13:31:19 PDT 2020","Sat Jun 13 14:39:12 PDT 2020","Tue Jun 16 14:39:12 PDT 2020","Mon Jun 15 10:03:57 PDT 2020","","","4073","100% (30/30)","100% (30/30)","100% (30/30)","gigaword_37815","The chairmanship election was held after acting DPP chairman Frank Hsieh, also the party's presidential candidate, tendered his resignation to take responsibility for the party's decisive loss in the March presidential poll.","The party chairman post needed to be filled after Hsieh tendered his resignation to take responsibility for the party's decisive loss in the March presidential poll.","CNA_ENG_20080509.0042_7_0","CNA_ENG_20080510.0031_10_0","gigaword_24838","""Too many graduates are jostling for popular vacancies because of the unbalanced development between the country's east and west,"" said NPC deputy Guo Guoqing, a professor with the Renmin University of China.","Zhu Minying, a popular singer and board chairwoman of Beijing Minying Development Co, said there are many problems facing the country's cultural industry.","XIN_ENG_20090305.0560_25_0","XIN_ENG_20020523.0038_4_0","gigaword_52440","Government officials say citizenship ceremonies will cut the red tape for acquiring citizenship, ensure people know about their rights and responsibilities, and welcome participants into their local community.","Art administrators, government officials, art scholars and people working in art-related fields will present their perspectives to help improve the local art arena.","AFP_ENG_20040226.0163_7_0","APW_ENG_19980209.0642_50_0","gigaword_50290","A second round defeat by Amelie Mauresmo at the US Open was  followed by failure to get beyond the round of 16 in her remaining  five tournaments of the year.","Two lightly regarded Americans defeated seeded players today to reach the round of 16 at the Italian Open.","AFP_ENG_20060111.0365_14_0","APW_ENG_19950510.0635_0_0","gigaword_33173","The takeover work is the first step taken by the Monetary Rehabilitation Fund under the Executive Yuan to help consolidate the operations of local banks, credit departments run by farmers' associations, and fishermen's credit cooperatives.","The takeover work is the first step taken by the Monetary Reconstruction Fund under the Executive Yuan to help consolidate the operations of local banks, farmers' associations-run credit departments and fishermen's associations-owned credit cooperatives.","CNA_ENG_20010915.0008_12_0","CNA_ENG_20010914.0018_5_0","false","true","true","true","false","true","false","false","false","true","false","false","false","false","false","false","false","false","false","false"
"3MJ28H2Y1FAA0YINVCQCYG6PYXN5O0","36I764H9F8LR4PHCQQ8JGATDKYLBVN","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning","$0.88","Sat Jun 13 13:24:18 PDT 2020","1","BatchId:4078434;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 13:24:18 PDT 2020","","","3H8DHMCCWADP04AV2SL3DV9TSWJDKO","A365SN61J4UNGR","Approved","Sat Jun 13 13:31:29 PDT 2020","Sat Jun 13 14:06:31 PDT 2020","Tue Jun 16 14:06:31 PDT 2020","Mon Jun 15 10:04:46 PDT 2020","","","2102","100% (243/243)","100% (189/189)","100% (50/50)","gigaword_59070","Police in Ishurdi town told AFP late Friday by telephone that they had fired tear gas and rubber bullets to disperse clashing students loyal to the BNP and the AL.","They tell journalists that government militiamen attacked their office overnight and fired tear gas on Vali Asr Street.","AFP_ENG_19940924.0005_4_0","APW_ENG_20090620.0647_10_4","gigaword_18791","Survivors include his wife of 48 years, Joan Pryce of Alexandria; three children, Kathy Pryce of Arlington.","Survivors include his wife of 34 years, Helga Fritsch Vogel of Schliersee.","LTW_ENG_20060720.0057_11_0","LTW_ENG_20080827.0115_17_0","gigaword_23053","Top government spokesman Syed Fahim Monaem said he would not comment on the releases, although analysts said the government was clearly trying to undo some of the damage to the economy caused by the crackdown.","Syed Alamgir Faruk, chief adviser of the BLS, said although the government was trying hard to eradicate illiteracy, but the population was growing faster.","AFP_ENG_20071109.0512_6_0","XIN_ENG_19981224.0164_5_0","gigaword_41684","In April, a report by a separate group scientists found no evidence of scientific malpractice at the school in eastern England and that data weren't tailored to a particular agenda.","A risk assessment survey was being carried out by researchers at Aberdeen University and a report was due to be completed in April, he added.","WPB_ENG_20100707.0021_13_0","AFP_ENG_19960214.0437_10_0","gigaword_44063","""However, it was (the) announcement by the US Federal Reserve that it will buy longer-dated Treasuries that gave market sentiment an additional boost and sent the Australian dollar sharply higher to around 68 US cents.""","The Australian dollar was up slightly at US 64.27 cents, and MMS strategist Glen Bull said stable, comparatively high interest rates should see it consolidate above US 64 cents.","AFP_ENG_20090322.0435_16_0","AFP_ENG_20030509.0057_11_0","true","true","true","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false"
"30U1YOGZGBYK23P9HZP4GX4I83OSDS","36I764H9F8LR4PHCQQ8JGATDKYLBVN","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning","$0.88","Sat Jun 13 13:24:24 PDT 2020","1","BatchId:4078434;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 13:24:24 PDT 2020","","","3YDTZAI2WYIAU75G17ES5CJO6DO14U","A3CXA4GTVV5MIJ","Approved","Sat Jun 13 13:25:23 PDT 2020","Sat Jun 13 13:36:53 PDT 2020","Tue Jun 16 13:36:53 PDT 2020","Mon Jun 15 10:04:26 PDT 2020","","","690","100% (53/53)","100% (53/53)","100% (53/53)","gigaword_38389","The CBS report also indicated that the number of people out of work, but actively seeking employment, rose to 155,000 between January-March 1997, reflecting a sharp rise of 15.3 percent compared with the same period of 1996.","Last month, the actual number of people out of work topped 624,000, also marking a 31-year high, according to the DGBAS.","XIN_ENG_19970712.0062_9_0","CNA_ENG_20090323.0039_1_0","gigaword_7096","Rove had to trim his hopes for realigning party politics because of the way the president handled Iraq, and because Bush made little effort on issues such as the environment that might have attracted more traditionally Democratic constituencies.","Rove believed Martinez would help Bush with the Cuban American community, but the election results suggest that Bush may have been of more help to Martinez.","LTW_ENG_20041016.0040_7_0","NYT_ENG_20041106.0113_10_0","gigaword_1836","This type of comprehensive strategy against bullying -- generally defined as the repeated verbal or physical actions by someone intended to inflict injury or discomfort on another -- is what experts say is the best, and perhaps only, way to change a school's negative climate.","Assault is any willful attempt or threat to inflict injury on another person, and may be committed without actually touching that person.","LTW_ENG_20031107.0014_4_0","NYT_ENG_19951122.0245_12_3","gigaword_38142","""We believe the practice of Yijinjing can enhance the practitioners' martial art power and build a strong body even if they are beginners,"" Cheng added.","""Geographical separation has affected their behaviorial and biological characteristics so that they will not mix with each other,"" Cheng added.","XIN_ENG_20080904.0305_7_0","CNA_ENG_20080924.0027_8_0","gigaword_29775","Further details about the program weren't given.","Further details about the gunfight are awaited.","APW_ENG_20030119.0335_1_1","XIN_ENG_20100623.0126_8_0","false","false","false","false","false","false","false","false","true","true","false","true","true","false","false","true","false","false","false","false"
"31J7RYECZMS36VE7HX8839PERCDL1H","36I764H9F8LR4PHCQQ8JGATDKYLBVN","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning","$0.88","Sat Jun 13 13:24:24 PDT 2020","1","BatchId:4078434;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 13:24:24 PDT 2020","","","3FIJLY1B6V6N9FL76QL1XCYDYJ2PF9","A365SN61J4UNGR","Approved","Sat Jun 13 13:25:11 PDT 2020","Sat Jun 13 13:41:42 PDT 2020","Tue Jun 16 13:41:42 PDT 2020","Mon Jun 15 10:04:17 PDT 2020","","","991","100% (243/243)","100% (189/189)","100% (50/50)","gigaword_23496","The CAC-40 index opened 38.32 points higher at 2,641.18.","The CAC-40 index finished 58.43 points higher at 4596.60.","AFP_ENG_19970430.0200_3_1","XIN_ENG_19990928.0007_8_0","gigaword_38129","In July, Taiwan received a request from the Swiss authorities for assistance in probing alleged money laundering by Chen Shui-bian's son Chen Chih-chung and his daughter-in-law Huang Jui-ching in Switzerland.","In July, Taiwan further received a request by Swiss authorities for assistance in probing alleged money laundering by Chen Chih-chung and Huang Jui-ching in Switzerland.","CNA_ENG_20080921.0007_5_0","CNA_ENG_20080827.0006_6_0","gigaword_55094","Officials from both countries have said there is no indication of mechanical failure and that initial findings point to human error, with the pilot ignoring advice from controllers to divert elsewhere because of foggy weather.","The voting problems ranged from technical to human error.","WPB_ENG_20100414.0036_3_0","APW_ENG_20020912.0027_4_0","gigaword_16134","Previous studies have shown pregnant women who pack on the pounds suffer from complications like diabetes and high blood pressure, but little research has shown what those extra pounds could mean for babies.","Previous studies have shown that cats don't care for sugar.","APW_ENG_20100804.0900_9_0","LTW_ENG_20050724.0026_3_0","gigaword_35910","Hsu Shao-ping, a legislative caucus whip of the main opposition Kuomintang (KMT) , said she agreed that an extra session should be called to deal with the key bills, but questioned why the DPP excluded a draft law regarding the formation of the Central Election Commission (CEC) from the legislative agenda.","The draft Organic Law for the agency has been blocked from being put on the legislative agenda 68 times, she said, urging the KMT caucus to support the DPP this time so the Anti-Corruption Agency can be formed early.","CNA_ENG_20070619.0027_5_0","CNA_ENG_20060209.0009_5_0","true","false","true","true","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"3PCPFX4U41S5N7OSG1VP9XS22SJQFC","36I764H9F8LR4PHCQQ8JGATDKYLBVN","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning","$0.88","Sat Jun 13 13:24:24 PDT 2020","1","BatchId:4078434;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 13:24:24 PDT 2020","","","3Y54SXRO1MNAKPB4IWPKOM0DX92UTI","A2YYQJ3JWA2KGD","Approved","Sat Jun 13 13:25:35 PDT 2020","Sat Jun 13 13:33:08 PDT 2020","Tue Jun 16 13:33:08 PDT 2020","Mon Jun 15 10:04:27 PDT 2020","","","453","100% (245/245)","100% (237/237)","100% (81/81)","gigaword_3670","The newspaper quoted unnamed sources as saying that Jackson became a member of the black Muslim organisation led by Louis Farrakhan on Wednesday night.","A Toronto newspaper reported that a member of the Black Hawks was involved.","AFP_ENG_20031218.0428_1_0","NYT_ENG_19990518.0067_15_1","gigaword_28694","The new measures, however, will not be applied to those who are working at mainland China's official agencies, MOI officials said, adding that Hong Kong and Macau residents who have been convicted of crime, or may threaten Taiwan's national security and social stability, or had illegally smuggled residents in the two areas to Taiwan, will also be banned from applying landing visas.","Smugglers, drug traffickers, prostitutes and those with ""mental diseases"" or certain contagious diseases such as venereal diseases, or those who are believed to be likely to carry out activities harming China's state security and interests, are banned from entering the country.","CNA_ENG_20010806.0021_2_0","XIN_ENG_20080602.0302_3_0","gigaword_11587","The incidents appeared to reflect both the limitations of democracy in the Palestinians' fledgling autonomy as well as mounting fear for the safety of Arafat, who has cracked down on Islamic militants trying to wreck the peace process with suicide bombings against Israelis.","Among Israelis, the idea promises daily street safety to a public driven wild by the repeated acts of terrorism which have bloodied and slowed the peace process.","APW_ENG_19960411.1008_5_0","LTW_ENG_19950203.0029_1_1","gigaword_42063","Before boarding the plane, Ojdanic said he expected the government to offer guarantees for him to be released pending trial, as several other suspects, who had turned themselves volontarily to the ICTY, had already been given.","Perry had told him ""significant funds"" had already been allocated to the programme, he said.","AFP_ENG_20020425.0038_13_0","AFP_ENG_19960703.0308_10_0","gigaword_2178","One of the pilots, Lieutenant Colonel Lee Kyu-Hin, was to be buried in a national cemetery in Seoul, next to his father who was also an air force pilot and died in 1984 when his jet crashed.","In his testimony to the Air Force after the crash, Albright, who commanded deep loyalty from his pilots, was far harsher in his judgments of his former commander.","AFP_ENG_20070723.0517_7_0","NYT_ENG_19960609.0358_8_0","false","false","false","false","false","true","false","true","false","false","false","true","false","true","true","false","false","false","false","false"
"3Y40HMYLL2KEFMMUX4LGP5PY9ILUXC","36I764H9F8LR4PHCQQ8JGATDKYLBVN","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning","$0.88","Sat Jun 13 13:24:24 PDT 2020","1","BatchId:4078434;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 13:24:24 PDT 2020","","","3TK8OJTYM2NC5C7X65Q5FY1ZMDRPVY","A19F9CLZ0XWBYR","Approved","Sat Jun 13 13:26:07 PDT 2020","Sat Jun 13 13:32:51 PDT 2020","Tue Jun 16 13:32:51 PDT 2020","Mon Jun 15 10:03:57 PDT 2020","","","404","100% (25/25)","100% (25/25)","100% (25/25)","gigaword_41388","""It will be a very big challenge for Chinese companies to stabilize the operations of foreign automakers and to maintain growth,"" Chen acknowledged, according to the official People's Daily, but he added that if the companies decide to acquire such assets, ""the government will support them.""","""Chinese film producers and artists should be able to distribute their films themselves,"" he said, adding that Shanghai East would press the government for a new distribution arrangement.","LTW_ENG_20090317.0131_18_0","AFP_ENG_19951030.0223_4_0","gigaword_46652","""At the moment there are no plans"" for Schroeder to speak with Bush by telephone, the spokesman said at a routine government press conference.","""Discussions with the Germans are continuing,"" the spokesman  told a press briefing.","AFP_ENG_20030416.0418_1_0","AFP_ENG_20060907.0567_2_0","gigaword_57419","Describing Bush's discussions with Putin, Snow said the leaders did not discuss specifics ""but they understand that you need a strong resolution that will send the Iranians the clear message that we're not only united, but serious, and at the same time are going to offer them the opportunity to have civil nuclear power, which is of some importance to the Iranian people.""","Putin said both sides ""understand that you need a strong resolution that will send the Iranians the clear message that we're not only united, but serious; and at the same time, are going to offer them the opportunity to have civil nuclear power, which is of some importance to the Iranian people.""","APW_ENG_20061120.0123_19_0","APW_ENG_20061119.0858_22_0","gigaword_22327","Chandra Rubin of the United States was chosen on Wednesday in place of world co-number one Monica Seles to meet the Spanish team in the Federation Cup final in Valencia, Spain this weekend.","The former world number one Monica Seles of the United States decided on Wednesday to withdraw from the upcoming Australian Open, which begins January 19 in Melbourne, Australia.","XIN_ENG_19951122.0046_0_0","XIN_ENG_19980108.0296_0_0","gigaword_47525","""I would like to contest the KMT's by-election for chairman as an individual party member to underscore  the party's democratic mechanism,"" Wu said, adding that vying for the KMT chairmanship would be the last political task of his career and that he will do his utmost to maintain neutrality to boost harmony and unity in the party if elected chairman.","""I will do my utmost to gain the understanding by the public and parliament members over extending the mission,"" said Fukuda, a 71-year-old political veteran known for his centrist views.","CNA_ENG_20070314.0022_2_0","AFP_ENG_20071001.0553_5_0","false","false","false","false","false","true","false","true","false","false","false","true","false","true","true","false","false","false","false","false"
"3XDSWAMB23UYKV4IPZ5O1R7Z5FRQC1","36I764H9F8LR4PHCQQ8JGATDKYLBVN","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning","$0.88","Sat Jun 13 13:24:23 PDT 2020","1","BatchId:4078434;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 13:24:23 PDT 2020","","","354GIDR5ZC8TOU2XMNNQF4A1K91009","APO6KZZ79PO9Q","Approved","Sat Jun 13 13:24:27 PDT 2020","Sat Jun 13 15:06:15 PDT 2020","Tue Jun 16 15:06:15 PDT 2020","Mon Jun 15 10:03:47 PDT 2020","","","6108","100% (11/11)","100% (9/9)","100% (4/4)","gigaword_22434","Despite requests from the U.S. State Department and an international court for a delay, a Paraguayan citizen convicted of murdering an Arlington woman, Va., was put to death Tuesday night after the U.S. Supreme Court declined to hear his case and Virginia's governor refused to intervene.","A Paraguayan man who stabbed a woman to death was executed in Virginia Tuesday night despite appeals by Secretary of State Madeleine Albright and the World Court that the sentence be stayed.","LTW_ENG_19980414.0148_0_0","XIN_ENG_19980415.0227_0_0","gigaword_10574","The most recent poll, released this week by the Public Policy Institute of California, said that even though the electorate endorses the use of state bonds to pay for infrastructure, 58 percent of likely voters believe the $43-billion price tag for the five bond measures is too high.","Also, a report last year by the Public Policy Institute of California questioned the effectiveness of enterprise zones, saying their true value is hard to measure because the state does not require formal evaluation and previous studies have had methodological flaws.","LTW_ENG_20061029.0008_24_0","NYT_ENG_20100516.0164_9_0","gigaword_4572","A prominent Jamaican lawyer complained that one guard took his son's tape-recorder and, when the young man went back for it after dinner, could not produce it and was quite arrogant and unapologetic about its disappearance.","The young man with the swinging foot did not recommend the maker Bichon was working for.","APW_ENG_19960618.1106_6_0","NYT_ENG_20001224.0359_10_2","gigaword_40661","Roussin, 55, allegedly received briefcases full of cash while serving as chief of staff to Jacques Chirac, the RPR party leader and mayor of Paris who has declared himself a candidate for presidential elections next spring when President Francois Mitterrand's current term runs out.","The probe has severely embarrassed top RPR leaders and its presidential candidate Jacques Chirac.","AFP_ENG_19941114.0230_2_0","AFP_ENG_19941222.0307_12_0","gigaword_32043","The president went on to say that some adjustments might be necessary in the amount of manpower tied to the clean-up work, and that the nation's fighting force must be well-prepared in light of the growing tension in the world.","With the understanding of the counterpart, some adjustments in the schedule could be made.","CNA_ENG_20010923.0007_3_0","CNA_ENG_20000829.0021_0_1","false","true","false","false","true","false","false","false","false","false","true","false","false","true","false","false","false","true","false","false"
"3SSN80MU8DQ0CQHI3QHEJIG07RNKX5","36I764H9F8LR4PHCQQ8JGATDKYLBVN","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning","$0.88","Sat Jun 13 13:24:24 PDT 2020","1","BatchId:4078434;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 13:24:24 PDT 2020","","","3VW04L3ZLU89IAEJSB14XWKN4N6XXV","A98E8M4QLI9RS","Approved","Sat Jun 13 13:24:41 PDT 2020","Sat Jun 13 13:40:26 PDT 2020","Tue Jun 16 13:40:26 PDT 2020","Mon Jun 15 10:03:57 PDT 2020","","","945","100% (692/692)","100% (88/88)","100% (38/38)","gigaword_46229","Noble, said to have been ``extremely concerned'' about this, according to one official, told Customs officials he wanted a briefing on his return as to just what criteria are used in drawing up profiles.","Collett was said in one address to have referred to asylum  seekers as ""cockroaches"".","LTW_ENG_19950724.0089_3_0","AFP_ENG_20060202.0597_12_0","gigaword_6281","Given the similarities to smallpox and a heightened concern for bioterrorism, some people questioned whether federal authorities should have been alerted earlier.","There have been other controversies, too, like the corruption allegations that have dogged his administration and sent some people to prison.","NYT_ENG_20030609.0056_21_0","APW_ENG_20090925.1170_14_0","gigaword_36285","Contrary to wide-spread worry that conventional industries will only face a negative impact if WTO membership for Taiwan means further open markets, Wang pointed out that the share prices of these industries stand a good chance of being boosted as a more liberal financial market guarantees more foreign capital inflow.","With the institute's technical support, Wang said he believes all those specialty read made foodstuffs will not only gain a foothold in the domestic market but also enjoy brisk sales abroad with proper promotions.","CNA_ENG_19991116.0013_3_0","CNA_ENG_20060712.0015_5_0","gigaword_28866","The Spanish prime minister, who arrived here on Wednesday night, said that it is a political duty for the EU to admit the central and east European countries, Malta and Cyprus because their participation will promote the stability in the whole Europe.","Christofias, who is currently in Sweden for a two-day visit, also expressed the hope that Sweden could help Cyprus solve the problem after the country assumes the EU rotating presidency in autumn 2009.","XIN_ENG_19951201.0186_4_0","XIN_ENG_20080905.0203_3_0","gigaword_41320","Robert Badinter, a former French justice minister and constitutional lawyer, arrived in Skopje on Tuesday to help the Macedonian government ""come up with a constitution that can respond to the wishes of the population and its different elements, "" the French Foreign Ministry announced.","The French foreign ministry also said a medical team, including a neurosurgeon and ophthalmologist, was sent to Skopje at the request of Macedonia.","XIN_ENG_20010627.0157_3_0","AFP_ENG_19951003.0368_2_0","true","true","true","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false"
"3OPLMF3EU6P6K2LWMK660G2HUDINLR","36I764H9F8LR4PHCQQ8JGATDKYLBVN","What is the relation between the two sentences?","Given two English sentences, determine the relation between them.","sentence, relation, meaning","$0.88","Sat Jun 13 13:24:24 PDT 2020","1","BatchId:4078434;OriginalHitTemplateId:928390905;","18000","259200","Sat Jun 20 13:24:24 PDT 2020","","","3A4TN5196LKOTM39WBNVGXBJFF0CHG","A1945USNZHTROX","Approved","Sat Jun 13 13:55:39 PDT 2020","Sat Jun 13 14:49:41 PDT 2020","Tue Jun 16 14:49:41 PDT 2020","Mon Jun 15 10:04:27 PDT 2020","","","3242","100% (455/455)","100% (138/138)","100% (57/57)","gigaword_47384","In response to an opposition legislator's criticism that Panama, despite intense courting by President Lee Teng-hui during his Latin American trip earlier this month, failed to raise its voice for the ROC at the ongoing UN session, Chang said Panama has assured him that she has never dropped her support for Taiwan and will have her envoy to the UN speak out on the island's behalf before the end of the UN session.","Earlier this year, US actress and UNICEF Goodwill ambassador Mia Farrow crystalised concerns when she said the Olympics may end up being known as the ""Genocide Games"" because of China's support for the Sudanese regime, which is embroiled in conflict in its Darfur region.","CNA_ENG_19970930.0037_1_0","AFP_ENG_20070805.0397_23_0","gigaword_2639","Clinton has said he wants tax cuts targeted to the middle class and will include a tax exemption on gains of up to $500,000 from the sale of a home.","Clinton said that, if re-elected, he would eliminate taxes on up to $500,000 of gain realized from the sale of a principal residence.","NYT_ENG_19970121.0425_9_0","NYT_ENG_19970329.0175_19_1","gigaword_5321","Researchers at Columbia University's School of Public Health and the Mount Sinai School of Medicine have begun studies of pregnant women who were near the trade center site on Sept. 11 and in the days after.","Meanwhile, researchers at the University of Medicine and Dentistry of New Jersey and at the Lamont-Doherty Earth Observatory at Columbia are working on pinpointing where the smoke plume went in the days immediately after the attack.","APW_ENG_20020113.0903_14_0","NYT_ENG_20020110.0383_16_0","gigaword_18763","The downside is that its newspapers are just that -- newspapers, the emblem of the old media, with big costs for printing and distribution at a time when readers and advertisers are turning to multiple other sources of news and entertainment.","Hartenstein takes over at a time when  The Times and most other newspapers are losing readers and advertising revenue at a significant rate.","NYT_ENG_20060308.0240_18_0","LTW_ENG_20080817.0015_1_0","gigaword_56780","The Dow Jones industrial average declined 53.34, or 0.51 percent, to 10,397.29, the index's lowest close in more than seven weeks.","The Dow Jones industrial average fell 53.34, or 0.51 percent, to 10,397.29, the index's lowest close in more than seven weeks.","APW_ENG_20050826.1082_4_0","APW_ENG_20050829.0188_6_1","true","false","true","false","false","false","true","false","false","true","false","false","false","true","false","false","false","false","false","false"
